RegionName,StateName,SizeRank,2015,2016,2017,2018,2019
Waterbury,Connecticut,312,71883.33333333333,79875.0,87225.0,100691.66666666667,113933.33333333333
West Palm Beach,Florida,313,160225.0,174966.66666666666,193925.0,208433.33333333334,208116.66666666666
Carlsbad,California,314,682375.0,706241.6666666666,775875.0,831291.6666666666,826625.0
Elgin,Illinois,315,163925.0,162525.0,174391.66666666666,191816.66666666666,203116.66666666666
Santa Barbara,California,316,894350.0,960383.3333333334,989725.0,1027475.0,1079708.3333333333
Laurel,Maryland,317,263741.6666666667,278991.6666666667,297375.0,304441.6666666667,312750.0
Cambridge,Massachusetts,318,0.0,0.0,315408.3333333333,787741.6666666666,796291.6666666666
West Jordan,Utah,319,230708.33333333334,248683.33333333334,273741.6666666667,300100.0,320175.0
Manassas,Virginia,321,297083.3333333333,309583.3333333333,318875.0,335058.3333333333,357825.0
Hillsboro,Oregon,322,267408.3333333333,311575.0,342975.0,371375.0,385325.0
Green Bay,Wisconsin,323,111016.66666666667,118925.0,128583.33333333333,131983.33333333334,140816.66666666666
Palm Bay,Florida,324,110708.33333333333,130441.66666666667,147650.0,164833.33333333334,174183.33333333334
Richardson,Texas,325,234225.0,255166.66666666666,282250.0,303958.3333333333,310908.3333333333
West Chester,Pennsylvania,326,336175.0,336208.3333333333,356525.0,368808.3333333333,379766.6666666667
Norwalk,California,327,377541.6666666667,403216.6666666667,437058.3333333333,464700.0,491058.3333333333
Vero Beach,Florida,328,156866.66666666666,168841.66666666666,186183.33333333334,200350.0,221091.66666666666
Centennial,Colorado,330,336900.0,369275.0,399800.0,423950.0,443866.6666666667
Douglasville,Georgia,331,32025.0,127066.66666666667,140875.0,160416.66666666666,175650.0
Antioch,California,332,317083.3333333333,356475.0,396533.3333333333,419783.3333333333,450183.3333333333
Perris,California,333,239566.66666666666,263800.0,282708.3333333333,309083.3333333333,335808.3333333333
Fairfield,California,335,327891.6666666667,375675.0,396150.0,435783.3333333333,434850.0
Davenport,Iowa,336,120075.0,122491.66666666667,126066.66666666667,131883.33333333334,136000.0
Lehigh Acres,Florida,337,108875.0,125850.0,139800.0,160858.33333333334,166608.33333333334
Everett,Washington,338,278608.3333333333,308958.3333333333,343866.6666666667,381841.6666666667,409716.6666666667
Erie,Pennsylvania,339,106358.33333333333,106000.0,111800.0,109475.0,107933.33333333333
Pompano Beach,Florida,340,153225.0,161425.0,179066.66666666666,196316.66666666666,211508.33333333334
San Leandro,California,341,480566.6666666667,529041.6666666666,571216.6666666666,649116.6666666666,646000.0
Riverview,Florida,342,158775.0,178091.66666666666,194758.33333333334,217408.33333333334,225700.0
Burbank,California,343,617800.0,674866.6666666666,690716.6666666666,763125.0,823650.0
Vacaville,California,344,344733.3333333333,378491.6666666667,399591.6666666667,435875.0,446016.6666666667
Madera,California,345,190100.0,203400.0,217150.0,235208.33333333334,256450.0
Albany,New York,346,150966.66666666666,156250.0,161000.0,170925.0,170625.0
Grand Junction,Colorado,347,184108.33333333334,194441.66666666666,206408.33333333334,226008.33333333334,245750.0
Hesperia,California,348,195600.0,220016.66666666666,238475.0,258950.0,274416.6666666667
The Woodlands,Texas,349,345216.6666666667,314608.3333333333,321700.0,332800.0,339541.6666666667
San Mateo,California,350,910750.0,980975.0,1088866.6666666667,1292466.6666666667,1181141.6666666667
Edison,New Jersey,351,312650.0,308525.0,324400.0,333600.0,342266.6666666667
Franklin,Tennessee,352,379016.6666666667,399691.6666666667,430841.6666666667,453216.6666666667,472600.0
Merced,California,353,183991.66666666666,199350.0,217750.0,232433.33333333334,248066.66666666666
Santa Cruz,California,354,0.0,513916.6666666667,807025.0,860125.0,886091.6666666666
Chapel Hill,North Carolina,356,337900.0,336350.0,339758.3333333333,359158.3333333333,377750.0
Kennesaw,Georgia,357,191050.0,196733.33333333334,203583.33333333334,224150.0,240525.0
Clinton,Michigan,358,10225.0,130808.33333333333,142775.0,151291.66666666666,161441.66666666666
Elkhart,Indiana,359,64225.0,119258.33333333333,122458.33333333333,133516.66666666666,140000.0
Daly City,California,360,696658.3333333334,761258.3333333334,828400.0,938350.0,963958.3333333334
Rialto,California,361,268258.3333333333,295425.0,315150.0,345950.0,359725.0
Davie,Florida,362,244058.33333333334,253033.33333333334,262091.66666666666,288375.0,321600.0
Meridian,Idaho,364,216700.0,233025.0,247225.0,284375.0,313600.0
Lawrence,Kansas,365,164141.66666666666,172591.66666666666,175325.0,199350.0,211683.33333333334
Napa,California,366,0.0,0.0,357216.6666666667,643641.6666666666,675191.6666666666
Highlands Ranch,Colorado,367,378091.6666666667,411625.0,435041.6666666667,465716.6666666667,475708.3333333333
Lynchburg,Virginia,368,136675.0,136400.0,142591.66666666666,145616.66666666666,151258.33333333334
Greeley,Colorado,369,202783.33333333334,226933.33333333334,251891.66666666666,280583.3333333333,301616.6666666667
League City,Texas,370,216491.66666666666,223666.66666666666,239225.0,247025.0,256616.66666666666
Lakewood Township,New Jersey,371,237633.33333333334,254016.66666666666,235750.0,224925.0,246075.0
Mission Viejo,California,372,599000.0,625741.6666666666,650291.6666666666,691041.6666666666,687791.6666666666
High Point,North Carolina,373,115025.0,121566.66666666667,128483.33333333333,138191.66666666666,142341.66666666666
Lithonia,Georgia,374,0.0,0.0,24708.333333333332,124716.66666666667,141908.33333333334
Anderson,South Carolina,375,0.0,81741.66666666667,121033.33333333333,131625.0,142050.0
Livermore,California,376,626883.3333333334,661900.0,713141.6666666666,770566.6666666666,765558.3333333334
Spring Hill,Florida,377,99441.66666666667,117366.66666666667,137275.0,152466.66666666666,162950.0
Sandy,Utah,378,287908.3333333333,307100.0,338566.6666666667,368358.3333333333,391316.6666666667
Federal Way,Washington,379,260416.66666666666,287091.6666666667,324200.0,348166.6666666667,379800.0
Rio Rancho,New Mexico,380,157225.0,167608.33333333334,174133.33333333334,181508.33333333334,198266.66666666666
South Gate,California,381,336908.3333333333,369208.3333333333,394458.3333333333,432333.3333333333,450858.3333333333
Champaign,Illinois,382,149641.66666666666,145358.33333333334,147725.0,153350.0,153325.0
Portsmouth,Virginia,383,116291.66666666667,126475.0,134908.33333333334,141091.66666666666,153525.0
Dearborn,Michigan,384,108341.66666666667,117675.0,129541.66666666667,138841.66666666666,143691.66666666666
Hawthorne,California,385,481133.3333333333,523058.3333333333,587208.3333333334,634516.6666666666,695566.6666666666
Johnson City,Tennessee,386,131083.33333333334,135566.66666666666,147683.33333333334,147891.66666666666,157950.0
Idaho Falls,Idaho,387,141200.0,152583.33333333334,164658.33333333334,183041.66666666666,202616.66666666666
Woodstock,Georgia,388,190850.0,201991.66666666666,218583.33333333334,243825.0,270741.6666666667
Livonia,Michigan,389,153600.0,161266.66666666666,176100.0,183908.33333333334,196216.66666666666
Brockton,Massachusetts,390,204091.66666666666,229058.33333333334,250433.33333333334,277175.0,291416.6666666667
Asheville,North Carolina,391,213250.0,241833.33333333334,262708.3333333333,281391.6666666667,280383.3333333333
Midlothian,Virginia,392,239925.0,246558.33333333334,250508.33333333334,269025.0,256175.0
Indio,California,393,251416.66666666666,267341.6666666667,283866.6666666667,312750.0,327958.3333333333
Annapolis,Maryland,394,363458.3333333333,366883.3333333333,391091.6666666667,393808.3333333333,407508.3333333333
New Braunfels,Texas,395,214983.33333333334,232850.0,244983.33333333334,254750.0,258091.66666666666
McDonough,Georgia,396,151141.66666666666,154366.66666666666,164641.66666666666,179166.66666666666,205233.33333333334
Ashburn,Virginia,397,256966.66666666666,453250.0,456500.0,469400.0,523258.3333333333
Sterling,Virginia,398,360641.6666666667,367266.6666666667,388950.0,408075.0,420833.3333333333
Auburn,Washington,399,270158.3333333333,300941.6666666667,332383.3333333333,363908.3333333333,387950.0
Valdosta,Georgia,400,112383.33333333333,116191.66666666667,119216.66666666667,130083.33333333333,137766.66666666666
Apopka,Florida,401,168166.66666666666,186983.33333333334,211716.66666666666,237608.33333333334,246091.66666666666
Kennewick,Washington,402,184108.33333333334,204125.0,224416.66666666666,253508.33333333334,288500.0
Medford,Oregon,403,213966.66666666666,237966.66666666666,247658.33333333334,274583.3333333333,283591.6666666667
Allen,Texas,404,261116.66666666666,282700.0,302133.3333333333,315950.0,319433.3333333333
Kalamazoo,Michigan,405,75666.66666666667,78658.33333333333,96600.0,101300.0,114075.0
Plantation,Florida,406,234216.66666666666,250950.0,269325.0,287458.3333333333,293641.6666666667
Plainfield,Illinois,407,212841.66666666666,216133.33333333334,233358.33333333334,244316.66666666666,250008.33333333334
New Bedford,Massachusetts,408,176500.0,185608.33333333334,206966.66666666666,211983.33333333334,230733.33333333334
Loveland,Colorado,410,251233.33333333334,280716.6666666667,315100.0,335000.0,353800.0
Fort Smith,Arkansas,411,98116.66666666667,104441.66666666667,113350.0,111583.33333333333,121725.0
Kenosha,Wisconsin,412,115066.66666666667,123816.66666666667,139050.0,147950.0,148175.0
Roswell,Georgia,413,311508.3333333333,334475.0,346091.6666666667,362175.0,378450.0
Monroe,Louisiana,414,142766.66666666666,131225.0,137441.66666666666,144541.66666666666,144216.66666666666
Orem,Utah,415,215541.66666666666,235725.0,250575.0,279658.3333333333,296533.3333333333
Missoula,Montana,416,245741.66666666666,259558.33333333334,274658.3333333333,294283.3333333333,317475.0
Miami Beach,Florida,417,340375.0,329283.3333333333,326766.6666666667,320858.3333333333,318591.6666666667
Duluth,Minnesota,418,148633.33333333334,154916.66666666666,160050.0,171783.33333333334,182050.0
Sunrise,Florida,419,137516.66666666666,167133.33333333334,179508.33333333334,188450.0,212641.66666666666
Lynn,Massachusetts,420,240758.33333333334,263800.0,294275.0,324858.3333333333,342716.6666666667
Holland,Michigan,421,0.0,65375.0,170575.0,186825.0,200466.66666666666
Williamsburg,Virginia,423,289716.6666666667,279708.3333333333,297300.0,295258.3333333333,300008.3333333333
Lees Summit,Missouri,424,183325.0,193416.66666666666,208708.33333333334,226875.0,237616.66666666666
Appleton,Wisconsin,425,124541.66666666667,130125.0,141066.66666666666,148966.66666666666,158166.66666666666
Newnan,Georgia,426,161566.66666666666,173283.33333333334,177600.0,195808.33333333334,214941.66666666666
Menifee,California,427,277591.6666666667,303366.6666666667,323316.6666666667,357591.6666666667,376258.3333333333
San Marcos,California,428,490425.0,511916.6666666667,553766.6666666666,581950.0,592708.3333333334
Acworth,Georgia,429,173908.33333333334,184050.0,204583.33333333334,224450.0,239333.33333333334
Herndon,Virginia,431,449700.0,469341.6666666667,478058.3333333333,484225.0,501866.6666666667
Queen Creek,Arizona,432,186391.66666666666,212833.33333333334,225475.0,254533.33333333334,278050.0
Covington,Georgia,433,56133.333333333336,119766.66666666667,129050.0,145583.33333333334,160608.33333333334
Carmel,Indiana,434,0.0,171691.66666666666,312191.6666666667,332091.6666666667,350016.6666666667
Hamilton Township,New Jersey,435,194208.33333333334,186000.0,183150.0,196241.66666666666,206250.0
Tonawanda,New York,436,115383.33333333333,119241.66666666667,127758.33333333333,137958.33333333334,146741.66666666666
Bothell,Washington,437,388366.6666666667,437700.0,513108.3333333333,586133.3333333334,591933.3333333334
Newton,Massachusetts,438,827241.6666666666,853591.6666666666,919633.3333333334,968308.3333333334,1017508.3333333334
Warner Robins,Georgia,439,90708.33333333333,100175.0,110200.0,114625.0,125333.33333333333
Flagstaff,Arizona,440,299291.6666666667,319408.3333333333,341341.6666666667,363608.3333333333,382425.0
Chino,California,441,395016.6666666667,405750.0,424916.6666666667,489875.0,495633.3333333333
Fort Pierce,Florida,442,92116.66666666667,111966.66666666667,131125.0,142833.33333333334,152675.0
Redwood City,California,443,1096783.3333333333,1236091.6666666667,1338333.3333333333,1456583.3333333333,1450200.0
Leesburg,Virginia,445,415133.3333333333,429208.3333333333,450600.0,472750.0,519525.0
Gulfport,Mississippi,446,84133.33333333333,110891.66666666667,122891.66666666667,126183.33333333333,133883.33333333334
Pittsburg,California,447,305250.0,345875.0,385708.3333333333,420900.0,432875.0
Georgetown,Texas,448,253266.66666666666,267366.6666666667,290825.0,294108.3333333333,297133.3333333333
Fall River,Massachusetts,449,182225.0,189375.0,204775.0,223991.66666666666,229983.33333333334
Decatur,Illinois,451,0.0,0.0,40758.333333333336,67625.0,72758.33333333333
Parker,Colorado,452,0.0,0.0,241550.0,440483.3333333333,461950.0
Newport Beach,California,453,1592641.6666666667,1640158.3333333333,1621091.6666666667,1965016.6666666667,1986516.6666666667
Arden-Arcade,California,454,253583.33333333334,281533.3333333333,300133.3333333333,329508.3333333333,338608.3333333333
Nashua,New Hampshire,455,0.0,0.0,143458.33333333334,262991.6666666667,270425.0
Suffolk,Virginia,456,203416.66666666666,214875.0,223516.66666666666,227575.0,235508.33333333334
Victoria,Texas,457,161325.0,162308.33333333334,159325.0,165933.33333333334,175633.33333333334
Redmond,Washington,458,540108.3333333334,602266.6666666666,708241.6666666666,778758.3333333334,796441.6666666666
Tustin,California,459,547841.6666666666,578375.0,610708.3333333334,656133.3333333334,674166.6666666666
Citrus Heights,California,460,237491.66666666666,265091.6666666667,294591.6666666667,317983.3333333333,334808.3333333333
Glen Burnie,Maryland,461,209416.66666666666,217341.66666666666,229983.33333333334,248191.66666666666,255558.33333333334
Waukegan,Illinois,462,77966.66666666667,95458.33333333333,113216.66666666667,127375.0,137150.0
Pflugerville,Texas,463,202225.0,219733.33333333334,235241.66666666666,243775.0,256541.66666666666
Bowie,Maryland,464,289700.0,306091.6666666667,317833.3333333333,328716.6666666667,341725.0
Walnut Creek,California,465,582500.0,622300.0,651708.3333333334,684175.0,744625.0
Macomb,Michigan,466,236466.66666666666,247075.0,264275.0,283233.3333333333,293933.3333333333
Sioux City,Iowa,469,0.0,19133.333333333332,117125.0,127508.33333333333,129141.66666666667
Buena Park,California,471,472175.0,505483.3333333333,537150.0,567250.0,586458.3333333334
Longmont,Colorado,472,274791.6666666667,317675.0,348333.3333333333,387241.6666666667,401358.3333333333
Bismarck,North Dakota,473,248733.33333333334,248758.33333333334,255825.0,253908.33333333334,265466.6666666667
Alhambra,California,474,511775.0,525891.6666666666,549891.6666666666,628791.6666666666,635250.0
Trenton,New Jersey,475,36291.666666666664,38125.0,39666.666666666664,43458.333333333336,51516.666666666664
Conyers,Georgia,476,111900.0,119441.66666666667,124783.33333333333,151183.33333333334,154891.66666666666
Clifton,New Jersey,477,290775.0,299591.6666666667,310841.6666666667,332100.0,352008.3333333333
Germantown,Maryland,478,0.0,175950.0,273208.3333333333,282675.0,291150.0
Jackson,Tennessee,479,100200.0,99675.0,112950.0,128250.0,131883.33333333334
Toms River,New Jersey,480,178891.66666666666,185366.66666666666,202091.66666666666,215525.0,220983.33333333334
Lynnwood,Washington,481,322250.0,361583.3333333333,411641.6666666667,463216.6666666667,490825.0
Cicero,Illinois,482,105066.66666666667,126275.0,142000.0,167858.33333333334,178425.0
Ellicott City,Maryland,483,455841.6666666667,460183.3333333333,470258.3333333333,490225.0,472450.0
Sumter,South Carolina,484,0.0,36075.0,106758.33333333333,125750.0,123091.66666666667
Conway,Arkansas,485,137166.66666666666,140425.0,143766.66666666666,152191.66666666666,159008.33333333334
Battle Creek,Michigan,486,80383.33333333333,87216.66666666667,93641.66666666667,99208.33333333333,105766.66666666667
